CLASE_LIB;AUTOR;AUTOR_PRINCIPAL;AÑO_EDICION;TITULO;EDITOR;TIPO;TAMAÑO;NUMCOLECCION
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 046;Ed Zugarto;pdf;7.1;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 047;Ed Zugarto;pdf;7.5;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 048;Ed Zugarto;pdf;8.6;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 049;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 050;Ed Zugarto;pdf;7.7;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 051;Ed Zugarto;pdf;2.9;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 052;Ed Zugarto;pdf;7.5;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 053;Ed Zugarto;pdf;7.2;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 054;Ed Zugarto;pdf;7.1;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 055;Ed Zugarto;pdf;7.1;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 056;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1986;Ocho x Ocho Año VI Nro 057;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 058;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 059;Ed Zugarto;pdf;8.6;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 060;Ed Zugarto;pdf;8.9;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 061;Ed Zugarto;pdf;9.1;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 062;Ed Zugarto;pdf;8.8;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 063;Ed Zugarto;pdf;9.8;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 064;Ed Zugarto;pdf;9.4;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 065;Ed Zugarto;pdf;9.2;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 066;Ed Zugarto;pdf;7.1;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 067;Ed Zugarto;pdf;6.9;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 068;Ed Zugarto;pdf;7.1;
Revistas;Toran Roman;Toran Roman;1987;Ocho x Ocho Año VII Nro 069;Ed Zugarto;pdf;6.9;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 070;Ed Zugarto;pdf;12.8;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 071;Ed Zugarto;pdf;3.2;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 072;Ed Zugarto;pdf;3.2;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 073;Ed Zugarto;pdf;8.7;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 074;Ed Zugarto;pdf;17;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 075;Ed Zugarto;pdf;8.8;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 076;Ed Zugarto;pdf;9;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 077;Ed Zugarto;pdf;8.8;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 078;Ed Zugarto;pdf;9.1;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 079;Ed Zugarto;pdf;9.1;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 080;Ed Zugarto;pdf;8.9;
Revistas;Toran Roman;Toran Roman;1988;Ocho x Ocho Año VIII Nro 081;Ed Zugarto;pdf;8.8;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 082;Ed Zugarto;pdf;8.9;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 083;Ed Zugarto;pdf;8.9;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 084;Ed Zugarto;pdf;10.1;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 085;Ed Zugarto;pdf;7.5;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 086;Ed Zugarto;pdf;9.2;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 087;Ed Zugarto;pdf;7.4;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 088;Ed Zugarto;pdf;7.3;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 089;Ed Zugarto;pdf;8;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 090;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 091;Ed Zugarto;pdf;7.8;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 092;Ed Zugarto;pdf;7.4;
Revistas;Toran Roman;Toran Roman;1989;Ocho x Ocho Año IX Nro 093;Ed Zugarto;pdf;7.8;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 094;Ed Zugarto;pdf;7.4;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 095;Ed Zugarto;pdf;6.9;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 096;Ed Zugarto;pdf;7;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 097;Ed Zugarto;pdf;8.7;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 098;Ed Zugarto;pdf;7.5;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 099;Ed Zugarto;pdf;7.5;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 100;Ed Zugarto;pdf;7.7;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 101;Ed Zugarto;pdf;8.7;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 102;Ed Zugarto;pdf;8.7;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 103;Ed Zugarto;pdf;8.3;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 104;Ed Zugarto;pdf;8.3;
Revistas;Toran Roman;Toran Roman;1990;Ocho x Ocho Año X Nro 105;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 106;Ed Zugarto;pdf;8;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 107;Ed Zugarto;pdf;8.6;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 108;Ed Zugarto;pdf;8.3;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 109;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 110;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 111;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 112;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 113;Ed Zugarto;pdf;8.3;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 114;Ed Zugarto;pdf;8.2;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 115;Ed Zugarto;pdf;7.8;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 116;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1991;Ocho x Ocho Año XI Nro 117;Ed Zugarto;pdf;8.8;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 118;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 119;Ed Zugarto;pdf;8.2;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 120;Ed Zugarto;pdf;8.7;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 121;Ed Zugarto;pdf;4.5;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 122;Ed Zugarto;pdf;4.7;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 123;Ed Zugarto;pdf;8.2;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 124;Ed Zugarto;pdf;8.2;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 125;Ed Zugarto;pdf;8.5;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 126;Ed Zugarto;pdf;8.4;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 127;Ed Zugarto;pdf;4.6;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 128;Ed Zugarto;pdf;12.7;
Revistas;Toran Roman;Toran Roman;1992;Ocho x Ocho Año XII Nro 129;Ed Zugarto;pdf;10.9;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 130;Ed Zugarto;pdf;11;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 131;Ed Zugarto;pdf;6.1;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 132;Ed Zugarto;pdf;10.7;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 133;Ed Zugarto;pdf;9.9;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 134;Ed Zugarto;pdf;9.9;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 135;Ed Zugarto;pdf;10.4;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 136;Ed Zugarto;pdf;10.1;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 137;Ed Zugarto;pdf;4;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 138;Ed Zugarto;pdf;14;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 139;Ed Zugarto;pdf;10.4;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 140;Ed Zugarto;pdf;12.8;
Revistas;Toran Roman;Toran Roman;1993;Ocho x Ocho Año XIII Nro 141;Ed Zugarto;pdf;10.5;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 142;Ed Zugarto;pdf;11.5;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 143;Ed Zugarto;pdf;11.6;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 144;Ed Zugarto;pdf;17.5;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 145;Ed Zugarto;pdf;4.1;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 146;Ed Zugarto;pdf;10.4;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 147;Ed Zugarto;pdf;4.5;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 148;Ed Zugarto;pdf;12;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 149;Ed Zugarto;pdf;3.9;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 150;Ed Zugarto;pdf;10.4;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 151;Ed Zugarto;pdf;12.2;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 152;Ed Zugarto;pdf;10.8;
Revistas;Toran Roman;Toran Roman;1994;Ocho x Ocho Año XIV Nro 153;Ed Zugarto;pdf;10.9;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 154;Ed Zugarto;pdf;10.2;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 155;Ed Zugarto;pdf;11.3;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 156;Ed Zugarto;pdf;10.2;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 157;Ed Zugarto;pdf;9.6;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 158;Ed Zugarto;pdf;9.9;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 159;Ed Zugarto;pdf;12;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 160;Ed Zugarto;pdf;12.5;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 161;Ed Zugarto;pdf;11.8;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 162;Ed Zugarto;pdf;13.4;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 163;Ed Zugarto;pdf;13.1;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 164;Ed Zugarto;pdf;11.5;
Revistas;Toran Roman;Toran Roman;1995;Ocho x Ocho Año XV Nro 165;Ed Zugarto;pdf;12.5;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 166;Ed Zugarto;pdf;12.5;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 167;Ed Zugarto;pdf;13.2;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 168;Ed Zugarto;pdf;13.6;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 169;Ed Zugarto;pdf;10.9;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 170;Ed Zugarto;pdf;12.6;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 171;Ed Zugarto;pdf;12.7;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 172;Ed Zugarto;pdf;13;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 173;Ed Zugarto;pdf;13.5;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 174;Ed Zugarto;pdf;12.7;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 175;Ed Zugarto;pdf;12.8;
Revistas;Toran Roman;Toran Roman;1996;Ocho x Ocho Año XVI Nro 176;Ed Zugarto;pdf;13.1;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 177;Ed Zugarto;pdf;14.2;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 178;Ed Zugarto;pdf;13.9;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 179;Ed Zugarto;pdf;13.9;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 180;Ed Zugarto;pdf;13.4;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 181;Ed Zugarto;pdf;14.9;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 182;Ed Zugarto;pdf;12.8;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 183;Ed Zugarto;pdf;14.5;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 184;Ed Zugarto;pdf;12.5;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 185;Ed Zugarto;pdf;12.9;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 186;Ed Zugarto;pdf;12;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 187;Ed Zugarto;pdf;13.4;
Revistas;Toran Roman;Toran Roman;1997;Ocho x Ocho Año XVII Nro 188;Ed Zugarto;pdf;13.7;
Revistas;Toran Roman;Toran Roman;1998;Ocho x Ocho Año XVIII Nro 189;Ed Zugarto;pdf;13.3;
Revistas;Toran Roman;Toran Roman;1998;Ocho x Ocho Año XVIII Nro 190;Ed Zugarto;pdf;12.6;
